Project Name,Principal Investigator,Scientific Program,Product Name,Status,Status Date,User Program,Proposal,JGI Project Id,Taxonomy ID,NCBI Project Id,Genbank,ENA,SRA,Sequencing Project ID,Analysis project ID,Project Manager,Portal ID,IMG Portal,Mycocosm Portal,Phytozome Portal
Eucalyptus loxophleba CCA0446 Currency Creek Resequencing,Alexander Myburg zander.myburg@up.ac.za,Plant/large euk,"Plant Resequencing, Isolate",Complete,2024-04-19,CSP 2022,Eucalypt genomic resources for woody biomass production and carbon drawdown,1455718,1056480,,,,,1456929 ,1455719 ,Kerrie Barry kwbarry@lbl.gov,"=HYPERLINK(""http://genome.jgi.doe.gov/Eucloxsequencing_11_FD"",""Eucloxsequencing_11_FD"")",,,
Eucalyptus loxophleba CCA5804 Currency Creek Resequencing,Alexander Myburg zander.myburg@up.ac.za,Plant/large euk,"Plant Resequencing, Isolate",Complete,2024-08-15,CSP 2022,Eucalypt genomic resources for woody biomass production and carbon drawdown,1455100,1056480,,,,,1456620 ,1455101 ,Kerrie Barry kwbarry@lbl.gov,"=HYPERLINK(""http://genome.jgi.doe.gov/Eucloxsequencing_14_FD"",""Eucloxsequencing_14_FD"")",,,
Eucalyptus loxophleba CCA5805 Currency Creek Resequencing,Alexander Myburg zander.myburg@up.ac.za,Plant/large euk,"Plant Resequencing, Isolate",Complete,2024-08-15,CSP 2022,Eucalypt genomic resources for woody biomass production and carbon drawdown,1455098,1056480,,,,,1456619 ,1455099 ,Kerrie Barry kwbarry@lbl.gov,"=HYPERLINK(""http://genome.jgi.doe.gov/Eucloxsequencing_13_FD"",""Eucloxsequencing_13_FD"")",,,
Eucalyptus lucasii CCA0499 Currency Creek Resequencing,Alexander Myburg zander.myburg@up.ac.za,Plant/large euk,"Plant Resequencing, Isolate",Complete,2024-04-19,CSP 2022,Eucalypt genomic resources for woody biomass production and carbon drawdown,1455760,183834,,,,,1456950 ,1455761 ,Kerrie Barry kwbarry@lbl.gov,"=HYPERLINK(""http://genome.jgi.doe.gov/Euclucsequencing_4_FD"",""Euclucsequencing_4_FD"")",,,
Eucalyptus lucasii CCA0502 Currency Creek Resequencing,Alexander Myburg zander.myburg@up.ac.za,Plant/large euk,"Plant Resequencing, Isolate",Complete,2024-04-19,CSP 2022,Eucalypt genomic resources for woody biomass production and carbon drawdown,1455762,183834,,,,,1456951 ,1455763 ,Kerrie Barry kwbarry@lbl.gov,"=HYPERLINK(""http://genome.jgi.doe.gov/Euclucsequencing_3_FD"",""Euclucsequencing_3_FD"")",,,
Eucalyptus mackintii CCA3030 Currency Creek Resequencing,Alexander Myburg zander.myburg@up.ac.za,Plant/large euk,"Plant Resequencing, Isolate",Complete,2024-04-29,CSP 2022,Eucalypt genomic resources for woody biomass production and carbon drawdown,1456490,1711387,,,,,1457315 ,1456491 ,Kerrie Barry kwbarry@lbl.gov,"=HYPERLINK(""http://genome.jgi.doe.gov/Eucmacsequencing_7_FD"",""Eucmacsequencing_7_FD"")",,,
Eucalyptus macrandra CCA0399 Currency Creek Resequencing,Alexander Myburg zander.myburg@up.ac.za,Plant/large euk,"Plant Resequencing, Isolate",Complete,2024-04-19,CSP 2022,Eucalypt genomic resources for woody biomass production and carbon drawdown,1455692,1711388,,,,,1456916 ,1455693 ,Kerrie Barry kwbarry@lbl.gov,"=HYPERLINK(""http://genome.jgi.doe.gov/Eucmacsequencing_9_FD"",""Eucmacsequencing_9_FD"")",,,
Eucalyptus macrandra CCA1218 Currency Creek Resequencing,Alexander Myburg zander.myburg@up.ac.za,Plant/large euk,"Plant Resequencing, Isolate",Complete,2025-01-22,CSP 2022,Eucalypt genomic resources for woody biomass production and carbon drawdown,1455960,1711388,,,,,1457050 ,1455961 ,Kerrie Barry kwbarry@lbl.gov,"=HYPERLINK(""http://genome.jgi.doe.gov/Eucmacsequencing_10_FD"",""Eucmacsequencing_10_FD"")",,,
Eucalyptus macrocarpa CCA0048 Currency Creek Resequencing,Alexander Myburg zander.myburg@up.ac.za,Plant/large euk,"Plant Resequencing, Isolate",Complete,2024-02-12,CSP 2022,Eucalypt genomic resources for woody biomass production and carbon drawdown,1455400,1711389,,,,,1456770 ,1455401 ,Kerrie Barry kwbarry@lbl.gov,"=HYPERLINK(""http://genome.jgi.doe.gov/Eucmacsequencing_13_FD"",""Eucmacsequencing_13_FD"")",,,
Eucalyptus macrocarpa CCA0207 Currency Creek Resequencing,Alexander Myburg zander.myburg@up.ac.za,Plant/large euk,"Plant Resequencing, Isolate",Complete,2024-02-12,CSP 2022,Eucalypt genomic resources for woody biomass production and carbon drawdown,1455522,1711389,,,,,1456831 ,1455523 ,Kerrie Barry kwbarry@lbl.gov,"=HYPERLINK(""http://genome.jgi.doe.gov/Eucmacsequencing_8_FD"",""Eucmacsequencing_8_FD"")",,,
Eucalyptus macrorhyncha CCA0685 Currency Creek Resequencing,Alexander Myburg zander.myburg@up.ac.za,Plant/large euk,"Plant Resequencing, Isolate",Complete,2025-01-22,CSP 2022,Eucalypt genomic resources for woody biomass production and carbon drawdown,1455904,1226039,,,,,1457022 ,1455905 ,Kerrie Barry kwbarry@lbl.gov,"=HYPERLINK(""http://genome.jgi.doe.gov/Eucmacsequencing_11_FD"",""Eucmacsequencing_11_FD"")",,,
Eucalyptus macta CCA1691 Currency Creek Resequencing,Alexander Myburg zander.myburg@up.ac.za,Plant/large euk,"Plant Resequencing, Isolate",Complete,2025-02-04,CSP 2022,Eucalypt genomic resources for woody biomass production and carbon drawdown,1456324,3932,,,,,1457232 ,1456325 ,Kerrie Barry kwbarry@lbl.gov,"=HYPERLINK(""http://genome.jgi.doe.gov/Eucmacsequencing_12_FD"",""Eucmacsequencing_12_FD"")",,,
Eucalyptus malacoxylon CCA1623 Currency Creek Resequencing,Alexander Myburg zander.myburg@up.ac.za,Plant/large euk,"Plant Resequencing, Isolate",Complete,2025-02-04,CSP 2022,Eucalypt genomic resources for woody biomass production and carbon drawdown,1456268,1711393,,,,,1457204 ,1456269 ,Kerrie Barry kwbarry@lbl.gov,"=HYPERLINK(""http://genome.jgi.doe.gov/Eucmalsequencing_FD"",""Eucmalsequencing_FD"")",,,
Eucalyptus mannensis CCA6066 Currency Creek Resequencing,Alexander Myburg zander.myburg@up.ac.za,Plant/large euk,"Plant Resequencing, Isolate",Complete,2024-02-12,CSP 2022,Eucalypt genomic resources for woody biomass production and carbon drawdown,1455334,1711394,,,,,1456737 ,1455335 ,Kerrie Barry kwbarry@lbl.gov,"=HYPERLINK(""http://genome.jgi.doe.gov/Eucmansequencing_3_FD"",""Eucmansequencing_3_FD"")",,,
Eucalyptus marginata ABG E. Marginata Currency Creek Resequencing,Alexander Myburg zander.myburg@up.ac.za,Plant/large euk,"Plant Resequencing, Isolate",Complete,2024-02-09,CSP 2022,Eucalypt genomic resources for woody biomass production and carbon drawdown,1454886,183836,,,,,1456513 ,1454887 ,Kerrie Barry kwbarry@lbl.gov,"=HYPERLINK(""http://genome.jgi.doe.gov/Eucmarsequencing_8_FD"",""Eucmarsequencing_8_FD"")",,,
Eucalyptus marginata CCA5931 Currency Creek Resequencing,Alexander Myburg zander.myburg@up.ac.za,Plant/large euk,"Plant Resequencing, Isolate",Complete,2024-08-15,CSP 2022,Eucalypt genomic resources for woody biomass production and carbon drawdown,1455228,183836,,,,,1456684 ,1455229 ,Kerrie Barry kwbarry@lbl.gov,"=HYPERLINK(""http://genome.jgi.doe.gov/Eucmarsequencing_7_FD"",""Eucmarsequencing_7_FD"")",,,
Eucalyptus marginata CCA5932 Currency Creek Resequencing,Alexander Myburg zander.myburg@up.ac.za,Plant/large euk,"Plant Resequencing, Isolate",Complete,2024-08-15,CSP 2022,Eucalypt genomic resources for woody biomass production and carbon drawdown,1455226,183836,,,,,1456683 ,1455227 ,Kerrie Barry kwbarry@lbl.gov,"=HYPERLINK(""http://genome.jgi.doe.gov/Eucmarsequencing_6_FD"",""Eucmarsequencing_6_FD"")",,,
Eucalyptus megacarpa CCA1242 Currency Creek Resequencing,Alexander Myburg zander.myburg@up.ac.za,Plant/large euk,"Plant Resequencing, Isolate",Complete,2024-02-12,CSP 2022,Eucalypt genomic resources for woody biomass production and carbon drawdown,1455976,183837,,,,,1457058 ,1455977 ,Kerrie Barry kwbarry@lbl.gov,"=HYPERLINK(""http://genome.jgi.doe.gov/Eucmegsequencing_8_FD"",""Eucmegsequencing_8_FD"")",,,
Eucalyptus megacarpa CCA5870 Currency Creek Resequencing,Alexander Myburg zander.myburg@up.ac.za,Plant/large euk,"Plant Resequencing, Isolate",Complete,2024-08-15,CSP 2022,Eucalypt genomic resources for woody biomass production and carbon drawdown,1455150,183837,,,,,1456645 ,1455151 ,Kerrie Barry kwbarry@lbl.gov,"=HYPERLINK(""http://genome.jgi.doe.gov/Eucmegsequencing_6_FD"",""Eucmegsequencing_6_FD"")",,,
Eucalyptus megacornuta CCA1275 Currency Creek Resequencing,Alexander Myburg zander.myburg@up.ac.za,Plant/large euk,"Plant Resequencing, Isolate",Complete,2024-02-12,CSP 2022,Eucalypt genomic resources for woody biomass production and carbon drawdown,1456010,1711401,,,,,1457075 ,1456011 ,Kerrie Barry kwbarry@lbl.gov,"=HYPERLINK(""http://genome.jgi.doe.gov/Eucmegsequencing_7_FD"",""Eucmegsequencing_7_FD"")",,,
Eucalyptus melanophitra CCA0170 Currency Creek Resequencing,Alexander Myburg zander.myburg@up.ac.za,Plant/large euk,"Plant Resequencing, Isolate",Complete,2024-02-12,CSP 2022,Eucalypt genomic resources for woody biomass production and carbon drawdown,1455492,1711403,,,,,1456816 ,1455493 ,Kerrie Barry kwbarry@lbl.gov,"=HYPERLINK(""http://genome.jgi.doe.gov/Eucmelsequencing_211_FD"",""Eucmelsequencing_211_FD"")",,,
Eucalyptus melanophloia CCA1496 Currency Creek Resequencing,Alexander Myburg zander.myburg@up.ac.za,Plant/large euk,"Plant Resequencing, Isolate",Complete,2025-02-04,CSP 2022,Eucalypt genomic resources for woody biomass production and carbon drawdown,1456166,1234623,,,,,1457153 ,1456167 ,Kerrie Barry kwbarry@lbl.gov,"=HYPERLINK(""http://genome.jgi.doe.gov/Eucmelsequencing_214_FD"",""Eucmelsequencing_214_FD"")",,,
Eucalyptus melanophloia CCA1638 Currency Creek Resequencing,Alexander Myburg zander.myburg@up.ac.za,Plant/large euk,"Plant Resequencing, Isolate",Complete,2025-02-04,CSP 2022,Eucalypt genomic resources for woody biomass production and carbon drawdown,1456282,1234623,,,,,1457211 ,1456283 ,Kerrie Barry kwbarry@lbl.gov,"=HYPERLINK(""http://genome.jgi.doe.gov/Eucmelsequencing_212_FD"",""Eucmelsequencing_212_FD"")",,,
Eucalyptus melanoxylon CCA0073 Currency Creek Resequencing,Alexander Myburg zander.myburg@up.ac.za,Plant/large euk,"Plant Resequencing, Isolate",Complete,2024-02-12,CSP 2022,Eucalypt genomic resources for woody biomass production and carbon drawdown,1455416,1711405,,,,,1456778 ,1455417 ,Kerrie Barry kwbarry@lbl.gov,"=HYPERLINK(""http://genome.jgi.doe.gov/Eucmelsequencing_213_FD"",""Eucmelsequencing_213_FD"")",,,
Eucalyptus melliodora E.melrep5 Currency Creek Resequencing,Alexander Myburg zander.myburg@up.ac.za,Plant/large euk,"Plant Resequencing, Isolate",Complete,2024-02-09,CSP 2022,Eucalypt genomic resources for woody biomass production and carbon drawdown,1454862,183838,,,,,1456501 ,1454863 ,Kerrie Barry kwbarry@lbl.gov,"=HYPERLINK(""http://genome.jgi.doe.gov/Eucmelsequencing_215_FD"",""Eucmelsequencing_215_FD"")",,,
Eucalyptus merrickiae CCA0208 Currency Creek Resequencing,Alexander Myburg zander.myburg@up.ac.za,Plant/large euk,"Plant Resequencing, Isolate",Complete,2024-02-12,CSP 2022,Eucalypt genomic resources for woody biomass production and carbon drawdown,1455524,1711406,,,,,1456832 ,1455525 ,Kerrie Barry kwbarry@lbl.gov,"=HYPERLINK(""http://genome.jgi.doe.gov/Eucmersequencing_2_FD"",""Eucmersequencing_2_FD"")",,,
Eucalyptus microcarpa CCA1545 Currency Creek Resequencing,Alexander Myburg zander.myburg@up.ac.za,Plant/large euk,"Plant Resequencing, Isolate",Complete,2025-02-04,CSP 2022,Eucalypt genomic resources for woody biomass production and carbon drawdown,1456200,648813,,,,,1457170 ,1456201 ,Kerrie Barry kwbarry@lbl.gov,"=HYPERLINK(""http://genome.jgi.doe.gov/Eucmicsequencing_4_FD"",""Eucmicsequencing_4_FD"")",,,
Eucalyptus microtheca CCA1518 Currency Creek Resequencing,Alexander Myburg zander.myburg@up.ac.za,Plant/large euk,"Plant Resequencing, Isolate",Complete,2025-02-04,CSP 2022,Eucalypt genomic resources for woody biomass production and carbon drawdown,1456180,183840,,,,,1457160 ,1456181 ,Kerrie Barry kwbarry@lbl.gov,"=HYPERLINK(""http://genome.jgi.doe.gov/Eucmicsequencing_3_FD"",""Eucmicsequencing_3_FD"")",,,
Eucalyptus mimica CCA1233 Currency Creek Resequencing,Alexander Myburg zander.myburg@up.ac.za,Plant/large euk,"Plant Resequencing, Isolate",Complete,2024-02-12,CSP 2022,Eucalypt genomic resources for woody biomass production and carbon drawdown,1455970,1711410,,,,,1457055 ,1455971 ,Kerrie Barry kwbarry@lbl.gov,"=HYPERLINK(""http://genome.jgi.doe.gov/Eucmimsequencing_3_FD"",""Eucmimsequencing_3_FD"")",,,
Eucalyptus mimica CCA1461 Currency Creek Resequencing,Alexander Myburg zander.myburg@up.ac.za,Plant/large euk,"Plant Resequencing, Isolate",Complete,2024-02-12,CSP 2022,Eucalypt genomic resources for woody biomass production and carbon drawdown,1456142,1711410,,,,,1457141 ,1456143 ,Kerrie Barry kwbarry@lbl.gov,"=HYPERLINK(""http://genome.jgi.doe.gov/Eucmimsequencing_4_FD"",""Eucmimsequencing_4_FD"")",,,
Eucalyptus minniritchi CCA2839 Currency Creek Resequencing,Alexander Myburg zander.myburg@up.ac.za,Plant/large euk,"Plant Resequencing, Isolate",Complete,2024-04-29,CSP 2022,Eucalypt genomic resources for woody biomass production and carbon drawdown,1456350,1711413,,,,,1457245 ,1456351 ,Kerrie Barry kwbarry@lbl.gov,"=HYPERLINK(""http://genome.jgi.doe.gov/Eucminsequencing_FD"",""Eucminsequencing_FD"")",,,
Eucalyptus misella CCA0374 Currency Creek Resequencing,Alexander Myburg zander.myburg@up.ac.za,Plant/large euk,"Plant Resequencing, Isolate",Complete,2024-04-19,CSP 2022,Eucalypt genomic resources for woody biomass production and carbon drawdown,1455614,1711414,,,,,1456877 ,1455615 ,Kerrie Barry kwbarry@lbl.gov,"=HYPERLINK(""http://genome.jgi.doe.gov/Eucmissequencing_3_FD"",""Eucmissequencing_3_FD"")",,,
Eucalyptus moderata CCA2887 Currency Creek Resequencing,Alexander Myburg zander.myburg@up.ac.za,Plant/large euk,"Plant Resequencing, Isolate",Complete,2024-04-29,CSP 2022,Eucalypt genomic resources for woody biomass production and carbon drawdown,1456390,1711415,,,,,1457265 ,1456391 ,Kerrie Barry kwbarry@lbl.gov,"=HYPERLINK(""http://genome.jgi.doe.gov/Eucmodsequencing_2_FD"",""Eucmodsequencing_2_FD"")",,,
Eucalyptus moderata CCA2890 Currency Creek Resequencing,Alexander Myburg zander.myburg@up.ac.za,Plant/large euk,"Plant Resequencing, Isolate",Complete,2024-04-29,CSP 2022,Eucalypt genomic resources for woody biomass production and carbon drawdown,1456392,1711415,,,,,1457266 ,1456393 ,Kerrie Barry kwbarry@lbl.gov,"=HYPERLINK(""http://genome.jgi.doe.gov/Eucmodsequencing_FD"",""Eucmodsequencing_FD"")",,,
Eucalyptus molyneuxii CCA5940 Currency Creek Resequencing,Alexander Myburg zander.myburg@up.ac.za,Plant/large euk,"Plant Resequencing, Isolate",Complete,2024-08-15,CSP 2022,Eucalypt genomic resources for woody biomass production and carbon drawdown,1455216,3932,,,,,1456678 ,1455217 ,Kerrie Barry kwbarry@lbl.gov,"=HYPERLINK(""http://genome.jgi.doe.gov/Eucmolsequencing_3_FD"",""Eucmolsequencing_3_FD"")",,,
Eucalyptus moorei CCA1616 Currency Creek Resequencing,Alexander Myburg zander.myburg@up.ac.za,Plant/large euk,"Plant Resequencing, Isolate",Complete,2025-02-04,CSP 2022,Eucalypt genomic resources for woody biomass production and carbon drawdown,1456262,582369,,,,,1457201 ,1456263 ,Kerrie Barry kwbarry@lbl.gov,"=HYPERLINK(""http://genome.jgi.doe.gov/Eucmoosequencing_FD"",""Eucmoosequencing_FD"")",,,
Eucalyptus morrisbyi CCA5915 Currency Creek Resequencing,Alexander Myburg zander.myburg@up.ac.za,Plant/large euk,"Plant Resequencing, Isolate",Complete,2024-02-12,CSP 2022,Eucalypt genomic resources for woody biomass production and carbon drawdown,1455246,282787,,,,,1456693 ,1455247 ,Kerrie Barry kwbarry@lbl.gov,"=HYPERLINK(""http://genome.jgi.doe.gov/Eucmorsequencing_6_FD"",""Eucmorsequencing_6_FD"")",,,
Eucalyptus morrisbyi CCA5917 Currency Creek Resequencing,Alexander Myburg zander.myburg@up.ac.za,Plant/large euk,"Plant Resequencing, Isolate",Complete,2024-02-12,CSP 2022,Eucalypt genomic resources for woody biomass production and carbon drawdown,1455248,282787,,,,,1456694 ,1455249 ,Kerrie Barry kwbarry@lbl.gov,"=HYPERLINK(""http://genome.jgi.doe.gov/Eucmorsequencing_5_FD"",""Eucmorsequencing_5_FD"")",,,
Eucalyptus myriadena CCA0034 Currency Creek Resequencing,Alexander Myburg zander.myburg@up.ac.za,Plant/large euk,"Plant Resequencing, Isolate",Complete,2024-02-12,CSP 2022,Eucalypt genomic resources for woody biomass production and carbon drawdown,1455396,1711418,,,,,1456768 ,1455397 ,Kerrie Barry kwbarry@lbl.gov,"=HYPERLINK(""http://genome.jgi.doe.gov/Eucmyrsequencing_11_FD"",""Eucmyrsequencing_11_FD"")",,,
Eucalyptus myriadena CCA0035 Currency Creek Resequencing,Alexander Myburg zander.myburg@up.ac.za,Plant/large euk,"Plant Resequencing, Isolate",Complete,2024-02-12,CSP 2022,Eucalypt genomic resources for woody biomass production and carbon drawdown,1455398,1711418,,,,,1456769 ,1455399 ,Kerrie Barry kwbarry@lbl.gov,"=HYPERLINK(""http://genome.jgi.doe.gov/Eucmyrsequencing_12_FD"",""Eucmyrsequencing_12_FD"")",,,
Eucalyptus myriadena CCA0272 Currency Creek Resequencing,Alexander Myburg zander.myburg@up.ac.za,Plant/large euk,"Plant Resequencing, Isolate",Complete,2024-02-12,CSP 2022,Eucalypt genomic resources for woody biomass production and carbon drawdown,1455574,1711418,,,,,1456857 ,1455575 ,Kerrie Barry kwbarry@lbl.gov,"=HYPERLINK(""http://genome.jgi.doe.gov/Eucmyrsequencing_10_FD"",""Eucmyrsequencing_10_FD"")",,,
Eucalyptus myriadena CCA0273 Currency Creek Resequencing,Alexander Myburg zander.myburg@up.ac.za,Plant/large euk,"Plant Resequencing, Isolate",Complete,2024-02-12,CSP 2022,Eucalypt genomic resources for woody biomass production and carbon drawdown,1455576,1711418,,,,,1456858 ,1455577 ,Kerrie Barry kwbarry@lbl.gov,"=HYPERLINK(""http://genome.jgi.doe.gov/Eucmyrsequencing_9_FD"",""Eucmyrsequencing_9_FD"")",,,
Eucalyptus myriadena CCA5685 Currency Creek Resequencing,Alexander Myburg zander.myburg@up.ac.za,Plant/large euk,"Plant Resequencing, Isolate",Complete,2024-02-09,CSP 2022,Eucalypt genomic resources for woody biomass production and carbon drawdown,1454934,1711418,,,,,1456537 ,1454935 ,Kerrie Barry kwbarry@lbl.gov,"=HYPERLINK(""http://genome.jgi.doe.gov/Eucmyrsequencing_13_FD"",""Eucmyrsequencing_13_FD"")",,,
Eucalyptus myriadena CCA5687 Currency Creek Resequencing,Alexander Myburg zander.myburg@up.ac.za,Plant/large euk,"Plant Resequencing, Isolate",Complete,2024-02-09,CSP 2022,Eucalypt genomic resources for woody biomass production and carbon drawdown,1454956,1711418,,,,,1456548 ,1454957 ,Kerrie Barry kwbarry@lbl.gov,"=HYPERLINK(""http://genome.jgi.doe.gov/Eucmyrsequencing_14_FD"",""Eucmyrsequencing_14_FD"")",,,
Eucalyptus myriadena CCA5689 Currency Creek Resequencing,Alexander Myburg zander.myburg@up.ac.za,Plant/large euk,"Plant Resequencing, Isolate",Complete,2024-02-09,CSP 2022,Eucalypt genomic resources for woody biomass production and carbon drawdown,1454958,1711418,,,,,1456549 ,1454959 ,Kerrie Barry kwbarry@lbl.gov,"=HYPERLINK(""http://genome.jgi.doe.gov/Eucmyrsequencing_15_FD"",""Eucmyrsequencing_15_FD"")",,,
Eucalyptus nebulosa CCA5911 Currency Creek Resequencing,Alexander Myburg zander.myburg@up.ac.za,Plant/large euk,"Plant Resequencing, Isolate",Complete,2024-02-12,CSP 2022,Eucalypt genomic resources for woody biomass production and carbon drawdown,1455262,3932,,,,,1456701 ,1455263 ,Kerrie Barry kwbarry@lbl.gov,"=HYPERLINK(""http://genome.jgi.doe.gov/Eucnebsequencing_6_FD"",""Eucnebsequencing_6_FD"")",,,
Eucalyptus nebulosa CCA5912 Currency Creek Resequencing,Alexander Myburg zander.myburg@up.ac.za,Plant/large euk,"Plant Resequencing, Isolate",Complete,2024-02-12,CSP 2022,Eucalypt genomic resources for woody biomass production and carbon drawdown,1455264,3932,,,,,1456702 ,1455265 ,Kerrie Barry kwbarry@lbl.gov,"=HYPERLINK(""http://genome.jgi.doe.gov/Eucnebsequencing_5_FD"",""Eucnebsequencing_5_FD"")",,,
Eucalyptus neutra CCA0156 Currency Creek Resequencing,Alexander Myburg zander.myburg@up.ac.za,Plant/large euk,"Plant Resequencing, Isolate",Complete,2024-02-12,CSP 2022,Eucalypt genomic resources for woody biomass production and carbon drawdown,1455482,1711427,,,,,1456811 ,1455483 ,Kerrie Barry kwbarry@lbl.gov,"=HYPERLINK(""http://genome.jgi.doe.gov/Eucneusequencing_4_FD"",""Eucneusequencing_4_FD"")",,,
Eucalyptus neutra CCA0425 Currency Creek Resequencing,Alexander Myburg zander.myburg@up.ac.za,Plant/large euk,"Plant Resequencing, Isolate",Complete,2024-04-19,CSP 2022,Eucalypt genomic resources for woody biomass production and carbon drawdown,1455702,1711427,,,,,1456921 ,1455703 ,Kerrie Barry kwbarry@lbl.gov,"=HYPERLINK(""http://genome.jgi.doe.gov/Eucneusequencing_8_FD"",""Eucneusequencing_8_FD"")",,,
